date,djia
2007-09-21,0.028095178582587144
2007-09-28,0.005458680379936798
2007-10-05,0.012261408802623608
2007-10-12,0.0019244974232208722
2007-10-19,-0.040520595923673186
2007-10-26,0.02105306751506064
2007-11-02,-0.015325892501466654
2007-11-09,-0.04062934439614274
2007-11-16,0.010277748387225394
2007-11-23,-0.014867809231231655
2007-11-30,0.030108898626287184
2007-12-07,0.018984842638045007
2007-12-14,-0.020970116501462632
2007-12-21,0.008305940471594386
2007-12-28,-0.006303041116971997
2008-01-04,-0.042323470151961695
2008-01-11,-0.015146662000065758
2008-01-18,-0.04021798624497275
2008-01-25,0.008915391799525718
2008-02-01,0.043910259298428844
2008-02-08,-0.044028222132762806
2008-02-15,0.013633083869569518
2008-02-22,0.002657065275048165
2008-02-29,-0.009258526357279195
2008-03-07,-0.030383837461551377
2008-03-14,0.004826088455306854
2008-03-21,0.03432573932586891
2008-03-28,-0.011723667051738773
2008-04-04,0.03217150715431716
2008-04-11,-0.022522844032477285
2008-04-18,0.04250889624856602
2008-04-25,0.003307557730501731
2008-05-02,0.01290271535682197
2008-05-09,-0.023917538404987004
2008-05-16,0.018901794148383555
2008-05-23,-0.03905273046477964
2008-05-30,0.01271592186627335
2008-06-06,-0.03390561403730874
2008-06-13,0.00798865830017026
2008-06-20,-0.03775467505189989
2008-06-27,-0.041897575635265305
2008-07-04,-0.005109059966456608
2008-07-11,-0.01665405800927311
2008-07-18,0.03567664275791982
2008-07-25,-0.010949352719985095
2008-08-01,-0.0039021378649845007
2008-08-08,0.036022291441527354
2008-08-15,-0.006342080325063559
2008-08-22,-0.002730726678616513
2008-08-29,-0.007267764356221118
2008-09-05,-0.027945476045064144
2008-09-12,0.017915579415665128
2008-09-19,-0.0029373165271550095
2008-09-26,-0.021540263635757118
2008-10-03,-0.07338602349609136
2008-10-10,-0.18151293221169573
2008-10-17,0.04745248893942722
2008-10-24,-0.05346342499395618
2008-10-31,0.11290913539285952
2008-11-07,-0.040879312729959594
2008-11-14,-0.04992279576601022
2008-11-21,-0.05306267512895246
2008-11-28,0.09726313068420489
2008-12-05,-0.021929904043927806
2008-12-12,-0.0006647042066280084
2008-12-19,-0.005860008714112186
2008-12-26,-0.007408693908808828
2009-01-02,0.060963766286382226
2009-01-09,-0.04820419959068878
2009-01-16,-0.03697561860549503
2009-01-23,-0.024592994751980846
2009-01-30,-0.009495441692788487
2009-02-06,0.034962491532160245
2009-02-13,-0.05195040450016242
2009-02-20,-0.061747093463908276
2009-02-27,-0.04110148839141581
2009-03-06,-0.061729338957061786
2009-03-13,0.09009286337283884
2009-03-20,0.007530474890572902
2009-03-27,0.0683943404988474
2009-04-03,0.031044806061587993
2009-04-10,0.008205707700194242
2009-04-17,0.005931924516724418
2009-04-24,-0.0067688803676643206
2009-05-01,0.016854273434955935
2009-05-08,0.044108854769793426
2009-05-15,-0.035687754019114504
2009-05-22,0.001049749414655965
2009-05-29,0.026942295332305743
2009-06-05,0.03091644677324279
2009-06-12,0.004122956067067474
2009-06-19,-0.029494525676022842
2009-06-26,-0.011866885721211307
2009-07-03,-0.01868247378943133
2009-07-10,-0.01620869632424149
2009-07-17,0.07333438081536658
2009-07-24,0.039947666612533794
2009-07-31,0.008618490219107988
2009-08-07,0.02163851275839246
2009-08-14,-0.005194198122319249
2009-08-21,0.019799600918317006
2009-08-28,0.004022739418217736
2009-09-04,-0.010784560256490883
2009-09-11,0.01738537294241138
2009-09-18,0.02236135677706641
2009-09-25,-0.015784810899981738
2009-10-02,-0.018366943640011235
2009-10-09,0.03976424137854706
2009-10-16,0.013276309840708489
2009-10-23,-0.0023739709541201748
2009-10-30,-0.02601738035213974
2009-11-06,0.031987916888454704
2009-11-13,0.024647276079421854
2009-11-20,0.004643409697900891
2009-11-27,-0.0007985919970227018
2009-12-04,0.0076605832053011635
2009-12-11,0.007950793635514763
2009-12-18,-0.013618870266914995
2009-12-25,0.01851215377451032
2010-01-01,-0.008749916825885773
2010-01-08,0.01823351441544685
2010-01-15,-0.0008042802021814843
2010-01-22,-0.04115781387698936
2010-01-29,-0.010385354144016756
2010-02-05,-0.005473149285858403
2010-02-12,0.008680383890501853
2010-02-19,0.030023348522745685
2010-02-26,-0.007410825438482704
2010-03-05,0.02333500560760693
2010-03-12,0.005535575703658813
2010-03-19,0.011039380913701935
2010-03-26,0.010089387617552958
2010-04-02,0.0070698115085581215
2010-04-09,0.006431733300875875
2010-04-16,0.0019377395463451297
2010-04-23,0.016845968566050695
2010-04-30,-0.017463862024155064
2010-05-07,-0.05706260826752885
2010-05-14,0.023094419017323897
2010-05-21,-0.040184893636254104
2010-05-28,-0.005568314368428973
2010-06-04,-0.020190142088642893
2010-06-11,0.028101172274986874
2010-06-18,0.02346179195716025
2010-06-25,-0.029359924368268397
2010-07-02,-0.04508463782346084
2010-07-09,0.05281072174825119
2010-07-16,-0.009818562996971036
2010-07-23,0.032355242179067156
2010-07-30,0.003963693640631538
2010-08-06,0.01792672230110237
2010-08-13,-0.03289135274969113
2010-08-20,-0.008689575518166626
2010-08-27,-0.0061652969270445945
2010-09-03,0.02928679444173543
2010-09-10,0.0014203770507650315
2010-09-17,0.0138663088264388
2010-09-24,0.023794642646719266
2010-10-01,-0.0028157705248308407
2010-10-08,0.016325505462765122
2010-10-15,0.00511516851890903
2010-10-22,0.006307636959245189
2010-10-29,-0.001263860244184567
2010-11-05,0.029283652726224574
2010-11-12,-0.021976427987221325
2010-11-19,0.0009801136109814923
2010-11-26,-0.00995666552119634
2010-12-03,0.0261530833032817
2010-12-10,0.002480212333587195
2010-12-17,0.007150544419437965
2010-12-24,0.007098906970207652
2010-12-31,0.00034734552844484234
2011-01-07,0.008399906370195387
2011-01-14,0.00964645097629413
2011-01-21,0.0071652903359356035
2011-01-28,-0.0040549737867087154
2011-02-04,0.022704398792256164
2011-02-11,0.014977485393416368
2011-02-18,0.009613582699299128
2011-02-25,-0.021047109855744872
2011-03-04,0.0032504977144292013
2011-03-11,-0.010310701502397657
2011-03-18,-0.015432898276377283
2011-03-25,0.03053247791461322
2011-04-01,0.012775978901182317
2011-04-08,0.0002690535133702543
2011-04-15,-0.003087225011207506
2011-04-22,0.013301106886093761
2011-04-29,0.024352330363289987
2011-05-06,-0.013410832018010299
2011-05-13,-0.0034014466631958618
2011-05-20,-0.0066458924637278205
2011-05-27,-0.005631375858772936
2011-06-03,-0.023334656852264768
2011-06-10,-0.01640570607492564
2011-06-17,0.004388419926187659
2011-06-24,-0.0058128879840325665
2011-07-01,0.05431192383812422
2011-07-08,0.005915231701763668
2011-07-15,-0.014021268527004471
2011-07-22,0.016140573554075388
2011-07-29,-0.042418832346567625
2011-08-05,-0.05753242133071568
2011-08-12,-0.01534259358772383
2011-08-19,-0.04005405971415443
2011-08-26,0.0431600208917835
2011-09-02,-0.0039239525935483854
2011-09-09,-0.022075112141534237
2011-09-16,0.047030011471844047
2011-09-23,-0.06408934155524026
2011-09-30,0.013173677154856955
2011-10-07,0.01738599773855598
2011-10-14,0.04875836701755887
2011-10-21,0.014109677624353001
2011-10-28,0.03576318996273109
2011-11-04,-0.020265535997959327
2011-11-11,0.014223198400432624
2011-11-18,-0.029416604682696912
2011-11-25,-0.047844383256924194
2011-12-02,0.07012601742555491
2011-12-09,0.013714472079351614
2011-12-16,-0.026088576573382483
2011-12-23,0.03603539071276107
2011-12-30,-0.006217667154709616
2012-01-06,0.011652081102937029
2012-01-13,0.005027540631330929
2012-01-20,0.024023390645351972
2012-01-27,-0.004718375407217423
2012-02-03,0.015937019665952068
2012-02-10,-0.004742567968384903
2012-02-17,0.011611384218547904
2012-02-24,0.002554465797726113
2012-03-02,-0.00041438964179951743
2012-03-09,-0.004280462366991644
2012-03-16,0.024036489650998805
2012-03-23,-0.011478452490890079
2012-03-30,0.010038430576886803
2012-04-06,-0.011497089018804196
2012-04-13,-0.01612157296935557
2012-04-20,0.013982547303065695
2012-04-27,0.015277153115372588
2012-05-04,-0.014366158640068072
2012-05-11,-0.01669469952685443
2012-05-18,-0.035194920674539554
2012-05-25,0.00690818779922675
2012-06-01,-0.02699836127831534
2012-06-08,0.035947310615031425
2012-06-15,0.016964043905625115
2012-06-22,-0.00989960970207171
2012-06-29,0.018931584918019162
2012-07-06,-0.008355531677185501
2012-07-13,0.00036171547085261935
2012-07-20,0.003559495941564128
2012-07-27,0.019737852864129435
2012-08-03,0.001568563269463974
2012-08-10,0.008535319868328006
2012-08-17,0.0050916304195578466
2012-08-24,-0.008830752079064808
2012-08-31,-0.0051018508174132116
2012-09-07,0.01648480922538198
2012-09-14,0.02154788887352499
2012-09-21,-0.0010225573202231608
2012-09-28,-0.01048199966567176
2012-10-05,0.012876261523107946
2012-10-12,-0.020668398217506767
2012-10-19,0.001099869831230782
2012-10-26,-0.01770898361825346
2012-11-02,-0.0010719291138235887
2012-11-09,-0.021214893883523933
2012-11-16,-0.017719320285999873
2012-11-23,0.033473119108125005
2012-11-30,0.0012221668788163775
2012-12-07,0.00994581431306707
2012-12-14,-0.001529441366219797
2012-12-21,0.004250472591950771
2012-12-28,-0.019159507658344732
2013-01-04,0.03842137684715907
2013-01-11,0.003961233207370851
2013-01-18,0.011956172808844423
2013-01-25,0.018042887389466244
2013-02-01,0.008190138442916606
2013-02-08,-0.001200589016680631
2013-02-15,-0.0008011165606729431
2013-02-22,0.0013453241938068405
2013-03-01,0.006363312350854189
2013-03-08,0.021818127619829042
2013-03-15,0.00812943189135007
2013-03-22,-0.0001433088215536671
2013-03-29,0.0045830941639453115
2013-04-05,-0.0009116139201869045
2013-04-12,0.02058392406584164
2013-04-19,-0.021362174118368826
2013-04-26,0.011344896824267536
2013-05-03,0.01776782406856725
2013-05-10,0.009652089360463245
2013-05-17,0.015604071570639588
2013-05-24,-0.0033410618454644547
2013-05-31,-0.012254379831537432
2013-06-07,0.008769103646107945
2013-06-14,-0.011669635338651618
2013-06-21,-0.017967934026003718
2013-06-28,0.0074462478208576766
2013-07-05,0.015174116005794991
2013-07-12,0.021700810790811653
2013-07-19,0.005136992945041108
2013-07-26,0.0009708088272191162
2013-08-02,0.006397010572131823
2013-08-09,-0.014870650566215171
2013-08-16,-0.0223033144447089
2013-08-23,-0.004705111636995496
2013-08-30,-0.013337321649963929
2013-09-06,0.0075751284071703395
2013-09-13,0.030394370916401403
2013-09-20,0.004879663580917404
2013-09-27,-0.012481320088097325
2013-10-04,-0.01216785160018452
2013-10-11,0.010915848514322146
2013-10-18,0.010667377212607798
2013-10-25,0.01108012195082364
2013-11-01,0.002907462165099073
2013-11-08,0.009364383579188784
2013-11-15,0.01268384662138411
2013-11-22,0.006457332239047098
2013-11-29,0.0013470469854222067
2013-12-06,-0.004115896586000201
2013-12-13,-0.016531628818616473
2013-12-20,0.029563272435539245
2013-12-27,0.015860167657760105
2014-01-03,-0.0005109716289374289
2014-01-10,-0.0020000012143299717
2014-01-17,0.0013086289814778773
2014-01-24,-0.03520660373690043
2014-01-31,-0.011352021618340036
2014-02-07,0.006066049424002351
2014-02-14,0.022812978027210162
2014-02-21,-0.003162607811251328
2014-02-28,0.013563058503536451
2014-03-07,0.008026732493102928
2014-03-14,-0.02352498553430682
2014-03-21,0.014758176907654574
2014-03-28,0.0012445737748860708
2014-04-04,0.005492230010794463
2014-04-11,-0.023515921502299086
2014-04-18,0.02382204751431205
2014-04-25,-0.0028692376043207846
2014-05-02,0.009255286508661253
2014-05-09,0.004266364034399839
2014-05-16,-0.005549545507720355
2014-05-23,0.0069709440911607246
2014-05-30,0.0066782004628371805
2014-06-06,0.012389058674404874
2014-06-13,-0.008776739689960067
2014-06-20,0.010213558388482369
2014-06-27,-0.00561984719491504
2014-07-04,0.012842514526603566
2014-07-11,-0.0072913114752175545
2014-07-18,0.00922873899081722
2014-07-25,-0.008164241545995488
2014-08-01,-0.027546244023638367
2014-08-08,0.0036717784176309998
2014-08-15,0.006583330967329104
2014-08-22,0.02030317633594625
2014-08-29,0.005719001342256558
2014-09-05,0.0022756448683944885
2014-09-12,-0.008744053926625917
2014-09-19,0.017202638879977306
2014-09-26,-0.009640770057882775
2014-10-03,-0.006045643262637346
2014-10-10,-0.02737204499317747
2014-10-17,-0.009894161664883439
2014-10-24,0.025945626513621978
2014-10-31,0.03481676436338055
2014-11-07,0.010546550649434216
2014-11-14,0.0034602391155535983
2014-11-21,0.009941739997300747
2014-11-28,0.0010207714067218543
2014-12-05,0.007322652151866782
2014-12-12,-0.037750872970840454
2014-12-19,0.030320881578025816
2014-12-26,0.013979937994248681
2015-01-02,-0.012225741966609527
2015-01-09,-0.00536197238937508
2015-01-16,-0.01273018491467448
2015-01-23,0.009195634657543472
2015-01-30,-0.028725258309473256
2015-02-06,0.038411996539459814
2015-02-13,0.01094349340142009
2015-02-20,0.006719998224131274
2015-02-27,-0.00042667101790239137
2015-03-06,-0.015216707936490548
2015-03-13,-0.006018442294747239
2015-03-20,0.021315758190036727
2015-03-27,-0.022892652936260416
2015-04-03,0.0028555846496236548
2015-04-10,0.01657411598334546
2015-04-17,-0.012811744606856523
2015-04-24,0.014239634697048809
2015-05-01,-0.0031017458935604925
2015-05-08,0.00926816710552436
2015-05-15,0.004477461793150672
2015-05-22,-0.002218627274995999
2015-05-29,-0.01214017974969317
2015-06-05,-0.008951355529052796
2015-06-12,0.0027664702461587254
2015-06-19,0.006542882108561354
2015-06-26,-0.003844926301416307
2015-07-03,-0.012067413025696139
2015-07-10,0.0017089572484321192
2015-07-17,0.018357684310215783
2015-07-24,-0.028635801940126604
2015-07-31,0.00690609857512281
2015-08-07,-0.017890475108338855
2015-08-14,0.005987320832215648
2015-08-21,-0.058226624097405866
2015-08-28,0.01113382645544414
2015-09-04,-0.032483907658530486
2015-09-11,0.0205379577428928
2015-09-18,-0.0029519706884096886
2015-09-25,-0.004266816726458789
2015-10-02,0.00966614709338276
2015-10-09,0.037160408611511375
2015-10-16,0.00769586917724796
2015-10-23,0.025019211813217535
2015-10-30,0.0009542860704834233
2015-11-06,0.013971718013489953
2015-11-13,-0.03713443582558218
2015-11-20,0.033549547585304706
2015-11-27,-0.0014205716959505565
2015-12-04,0.0027609083691930714
2015-12-11,-0.032632904200725954
2015-12-18,-0.007915339575944924
2015-12-25,0.024731807420943275
2016-01-01,-0.007243548803367306
2016-01-08,-0.0618983152396293
2016-01-15,-0.021923414564018584
2016-01-22,0.0065942877443696535
2016-01-29,0.02316399592133722
2016-02-05,-0.015870596308824703
2016-02-12,-0.014262908231240101
2016-02-19,0.026177174680602766
2016-02-26,0.015128120502757803
2016-03-04,0.02204330897231177
2016-03-11,0.01214457536616309
2016-03-18,0.02259821033839504
2016-03-25,-0.004918107292796958
2016-04-01,0.01581549841199892
2016-04-08,-0.012127973472341291
2016-04-15,0.018234097363821755
2016-04-22,0.005938831543693901
2016-04-29,-0.012781226133444457
2016-05-06,-0.0018572447737209563
2016-05-13,-0.01157286973461491
2016-05-20,-0.001960614348640366
2016-05-27,0.02127200024684406
2016-06-03,-0.0037016273508634345
2016-06-10,0.0032728591918036454
2016-06-17,-0.010645193430407707
2016-06-24,-0.015525177707019333
2016-07-01,0.031528526069278584
2016-07-08,0.010995929105032776
2016-07-15,0.020378866948002727
2016-07-22,0.0029325117259964006
2016-07-29,-0.007463847912184796
2016-08-05,0.006037790306549606
2016-08-12,0.001776360811560851
2016-08-19,-0.0012865738216142342
2016-08-26,-0.008471602586595739
2016-09-02,0.005249138371549389
2016-09-09,-0.021983067235706644
2016-09-16,0.002120489122471314
2016-09-23,0.0075949855990467
2016-09-30,0.0025572996667844183
2016-10-07,-0.003695621895166923
2016-10-14,-0.005597985580431231
2016-10-21,0.000404115472274702
2016-10-28,0.0008530942024314037
2016-11-04,-0.015027098995164967
2016-11-11,0.0536317633668526
2016-11-18,0.0010754650709956515
2016-11-25,0.015063125631693541
2016-12-02,0.0009544625300357268
2016-12-09,0.03059035743609173
2016-12-16,0.004381265232058729
2016-12-23,0.004555668607361341
2016-12-30,-0.008588925047444684
2017-01-06,0.0101808466497324
2017-01-13,-0.003910578146445021
2017-01-20,-0.002940802273791232
2017-01-27,0.01344261054861362
2017-02-03,-0.0011107914986627776
2017-02-10,0.009860269257941479
2017-02-17,0.017498323825555495
2017-02-24,0.009586380948455764
2017-03-03,0.008834507745743014
2017-03-10,-0.004890574991276209
2017-03-17,0.0005568584000941179
2017-03-24,-0.015199893662901753
2017-03-31,0.0032286694192085186
2017-04-07,-0.00034457359501582907
2017-04-14,-0.009820343627306105
2017-04-21,0.004620781538386298
2017-04-28,0.019114005614237373
2017-05-05,0.0031723200628828163
2017-05-12,-0.005252073838455162
2017-05-19,-0.004391621416105274
2017-05-26,0.013239227026018874
2017-06-02,0.00597762458563178
2017-06-09,0.003097194275849313
2017-06-16,0.005279717863460487
2017-06-23,0.0004900796285869369
2017-06-30,-0.002109395010740811
2017-07-07,0.0030309658762235347
2017-07-14,0.010432261746101013
2017-07-21,-0.002665250622292392
2017-07-28,0.011595884536055756
2017-08-04,0.0120245658444611
2017-08-11,-0.010613860346420423
2017-08-18,-0.008409154957929155
2017-08-25,0.006420445029668542
2017-09-01,0.007971606795188713
2017-09-08,-0.00863078941001183
2017-09-15,0.02158705079735146
2017-09-22,0.0036486778987567803
2017-09-29,0.0024832670308494453
2017-10-06,0.016450726151959083
2017-10-13,0.004305410590388137
2017-10-20,0.01997707212225408
2017-10-27,0.00452491209299466
2017-11-03,0.004480632784832794
2017-11-10,-0.004969584764811352
2017-11-17,-0.0027311684081048337
2017-11-24,0.008551586078403117
2017-12-01,0.028593271327477465
2017-12-08,0.004026562020899238
2017-12-15,0.013258986335738854
2017-12-22,0.0041506197939780165
2017-12-29,-0.0014074458896843334
2018-01-05,0.023328001449883784
2018-01-12,0.020055447786535785
2018-01-19,0.010406852796107868
2018-01-26,0.020903492366441512
2018-02-02,-0.041167747629214935
2018-02-09,-0.05211637806728264
2018-02-16,0.042515160659586826
2018-02-23,0.003592871831107791
2018-03-02,-0.03049902429831064
2018-03-09,0.032507867370118015
2018-03-16,-0.015362882631413277
2018-03-23,-0.05665361607695818
2018-03-30,0.02421727601856105
2018-04-06,-0.007067552693407753
2018-04-13,0.017857530848928382
2018-04-20,0.004220008587799473
2018-04-27,-0.006203260932659771
2018-05-04,-0.0020023701019983298
2018-05-11,0.023437805898895103
2018-05-18,-0.004674769654430255
2018-05-25,0.0015375222182076875
2018-06-01,-0.004762233725163267
2018-06-08,0.027656350402533558
2018-06-15,-0.00892894879353523
2018-06-22,-0.020310093708848953
2018-06-29,-0.01259026829378429
2018-07-06,0.0076250205488679335
2018-07-13,0.023017621505629693
2018-07-20,0.001547198754886736
2018-07-27,0.01568114447532376
2018-08-03,0.0004526334070171778
2018-08-10,-0.005869004633466179
2018-08-17,0.014070952872697662
2018-08-24,0.004714967128073511
2018-08-31,0.006764933395630557
2018-09-07,-0.0018594390409792938
2018-09-14,0.009188340727581679
2018-09-21,0.022513379063853645
2018-09-28,-0.010663899639164587
2018-10-05,-0.0004255751784600914
2018-10-12,-0.04185948905454473
2018-10-19,0.004117996889501541
2018-10-26,-0.029713091398715696
2018-11-02,0.02359497268140265
2018-11-09,0.028430803420386175
2018-11-16,-0.022166045257086542
2018-11-23,-0.04435762174175495
2018-11-30,0.05157344061072333
2018-12-07,-0.04501093644644194
2018-12-14,-0.011826667404705948
2018-12-21,-0.06867655497746727
2018-12-28,0.027490302008833067
2019-01-04,0.01607638407104206
2019-01-11,0.02401682060806154
2019-01-18,0.02960499584304843
2019-01-25,0.0012486668407110102
2019-02-01,0.01320642594958188
2019-02-08,0.0016932726723586367
2019-02-15,0.030945183943650756
2019-02-22,0.0057396192518328615
2019-03-01,-0.00021089582322553202
2019-03-08,-0.02213451613597306
2019-03-15,0.015663113589498456
2019-03-22,-0.01340677561533632
2019-03-29,0.01671847894622913
2019-04-05,0.019141352355769747
2019-04-12,-0.00048022723944274315
2019-04-19,0.00557467543530854
2019-04-26,-0.0006103268354797908
2019-05-03,-0.0014459376423380244
2019-05-10,-0.021225469204808944
2019-05-17,-0.0068756247019836625
2019-05-24,-0.006920897376183843
2019-05-31,-0.03012035243137856
2019-06-07,0.04710449791739202
2019-06-14,0.004066742764954112
2019-06-21,0.024129145663733587
2019-06-28,-0.004460100310152426
2019-07-05,0.0121112964079646
2019-07-12,0.015225769738787198
2019-07-19,-0.006506285848508098
2019-07-26,0.0014086218706499398
2019-08-02,-0.026016044894814683
2019-08-09,-0.007459691349937181
2019-08-16,-0.01527079091763972
2019-08-23,-0.009932392052695582
2019-08-30,0.03021510872491584
2019-09-06,0.014929205765344289
2019-09-13,0.0157500001865849
2019-09-20,-0.010450221017857753
2019-09-27,-0.004262843942859584
2019-10-04,-0.009191935198217704
2019-10-11,0.009139480659839938
2019-10-18,-0.001729899289954484
2019-10-25,0.007017504538628705
2019-11-01,0.014440950127716956
2019-11-08,0.012208856723281647
2019-11-15,0.011692034027377396
2019-11-22,-0.0046159795664257874
2019-11-29,0.006306227448932056
2019-12-06,-0.001295835040021065
2019-12-13,0.004294832850616714
2019-12-20,0.011363272861429241
2019-12-27,0.0066831628365962015
2020-01-03,-0.00036236361617936197
2020-01-10,0.006596500491707902
2020-01-17,0.01819088897808996
2020-01-24,-0.012211011956481
2020-01-31,-0.025308962863745177
2020-02-07,0.029957499337309512
2020-02-14,0.010156168660366616
2020-02-21,-0.013799200492005004
2020-02-28,-0.12358579366116851
